LNR,0
1754,0.9988275762691942
1770,0.999956915270521
1465,0.9999999730118566
1470,0.9999979597025211
1478,0.9980985057688158
1782,0.9997902739667057
1485,0.9999999188993199
1519,0.999999288504507
1835,0.9995712682302572
1522,0.9999985753178524
1539,0.9997853614968661
1853,0.9999236199170826
1856,0.9999999577539711
2502,0.9999999997629281
2182,0.9999999954445691
2191,0.9999992557833995
2522,0.9743940107030552
2530,0.9999999979543179
2215,0.9999999868787623
2550,0.9999998966356078
2570,0.9999214532891842
2574,0.999999999183125
2579,0.9999993620734452
2247,0.9999999955377914
2674,0.9999999910438347
11434,0.9999750082050849
11122,0.9999999519484292
11127,0.9111147894621554
11443,0.9999997817516831
11170,0.9999999960307033
11191,0.9999999692297813
11198,0.9999986349039419
10936,0.9999999960307033
11244,0.9542645372626101
11247,0.99999982888706
11252,0.999999990182057
11259,0.9999999960307033
10945,0.9999999991651494
10951,0.9999825169707596
11271,0.8906469268048488
10963,0.9992979803113113
11282,0.9999999900236288
11291,0.9999999942857751
10980,0.9909996332474246
10994,0.935525483737686
10998,0.9999999960307033
11303,0.9999996786814562
11630,0.9989444376902389
11636,0.9999997928956508
11949,0.9977849480175887
11950,0.9999999526263321
11956,0.9999999996856344
11648,0.9999999960307033
11653,0.9999997554829948
11967,0.9999998559148132
11972,0.9999999994322941
11975,0.999999971175512
12110,0.9999999908819247
12113,0.9999996328863052
11712,0.998469035437726
11716,0.9999999960307033
12000,0.9999997815310204
11722,0.9946657151833268
12023,0.9999999960307033
12046,0.9982902669532469
11762,0.9999999960307033
12071,0.9997110763014374
12077,0.9999999993438848
11785,0.9996441901372924
11788,0.9985286449541627
11790,0.9999660916247515
11800,0.9878966111604014
11806,0.6540582996582689
11816,0.9901152055352823
11505,0.9961760890785821
11837,0.9999069129609653
11531,0.9999991312556156
11848,0.9999993302032356
11854,0.9999999965631359
11877,0.9999999987835564
11563,0.9999999935912451
11567,0.9999998702915198
11894,0.9952004743823472
11906,0.9999885916288479
11917,0.9999999960307033
11610,0.9999999960307033
11923,0.9739628382197225
12596,0.9634730873507503
12603,0.9999999827036287
12608,0.9999854054395507
12633,0.9905878071719906
12637,0.9997172447792542
21484,0.9999999960307033
21184,0.9999999973914375
21247,0.9999998964725499
20991,0.9942203896311879
21018,0.9999999848978327
21019,0.994374721146544
21047,0.9999988245846874
21054,0.9999999876653133
21374,0.9999999981240042
21392,0.9999209365484519
21713,0.9976456091093635
22019,0.9981012820836561
22025,0.9999999920785253
21722,0.9999988978986472
21728,0.999999999812988
22039,0.9999999960307033
22044,0.9900251941348345
61900,0.9818782127149464
62548,0.9999993127852167
63176,0.9968524590594038
64473,0.9994623284814634
64779,0.9999999981623471
64780,0.9996993721248755
64784,0.9999999988599697
65105,0.9999999960307033
65431,0.9998863988429525
65433,0.9999236006601275
66055,0.9999914015295873
66071,0.9999999960307033
